,MiscTechWorkedWith,.NET,.NET Core,React Native,Ansible,Pandas,Node.js,Unity 3D,TensorFlow,Torch/PyTorch,Teraform,Unreal Engine,Hadoop,Flutter,Cordova,Xamarin,Keras,Chef,Apache Spark,Puppet
269,Keras;Pandas;TensorFlow,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
270,.NET;Unity 3D;Unreal Engine,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
271,.NET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
272,.NET Core;Node.js,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
273,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
274,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275,Pandas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
276,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
278,.NET;.NET Core;Node.js;React Native,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
279,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,Node.js;React Native,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
281,Unreal Engine,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
282,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
283,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
284,Hadoop,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
285,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
286,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287,.NET;.NET Core;Ansible,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
288,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
289,.NET;.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,.NET;.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
291,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,.NET;Node.js;React Native,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
293,.NET;.NET Core;Node.js,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
294,Ansible,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
296,React Native;TensorFlow,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
297,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,Hadoop;Teraform,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
299,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,.NET;.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,Pandas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,Flutter,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
303,TensorFlow,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
304,Node.js;Unreal Engine,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
305,Cordova;Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
306,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
307,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
308,.NET Core;Cordova;Flutter;Node.js;Pandas;Unity 3D;Unreal Engine,0,1,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0
309,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
310,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
312,.NET;.NET Core;Chef;Node.js;Teraform,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
313,Teraform,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
314,Unity 3D;Unreal Engine,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
315,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,Teraform,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
317,.NET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
318,.NET;Keras;Pandas;TensorFlow;Unity 3D;Unreal Engine,1,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0
319,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
320,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
321,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
322,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323,.NET;TensorFlow;Torch/PyTorch;Unity 3D;Unreal Engine,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0
324,Node.js;Teraform,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
325,Pandas;TensorFlow,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
326,Cordova;Node.js;Unity 3D,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
327,.NET;.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
328,.NET Core,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
329,.NET;.NET Core;Node.js;Unity 3D;Unreal Engine,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
330,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
331,Unity 3D,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
332,Pandas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
333,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
334,Teraform,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
335,.NET;.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
337,.NET;.NET Core;Pandas,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,Pandas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,.NET;.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
341,Ansible;Pandas;Puppet,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
342,.NET;.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
344,Unity 3D,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
345,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
347,Apache Spark;Hadoop;Keras;Pandas;TensorFlow;Torch/PyTorch,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0
348,Flutter,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
349,.NET;.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
351,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,.NET;.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
353,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
354,Node.js;Pandas;React Native,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
355,.NET;.NET Core;Keras;Pandas;TensorFlow;Torch/PyTorch;Unity 3D;Unreal Engine;Xamarin,1,1,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,0,0
356,Node.js;Pandas,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
357,.NET;.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,.NET;Node.js,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
360,.NET;.NET Core;Node.js,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
361,Unity 3D;Unreal Engine,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
362,.NET;Apache Spark;Keras;Pandas;TensorFlow,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0
363,Ansible;Node.js,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
364,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
365,.NET;.NET Core;Xamarin,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
366,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
367,.NET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
368,.NET;.NET Core;Keras;Pandas;TensorFlow;Torch/PyTorch;Unity 3D,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0
369,Flutter;Node.js;React Native;Unity 3D;Unreal Engine,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0
370,Node.js;Pandas;React Native,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
371,.NET;.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,.NET Core;Ansible;Node.js;React Native;Teraform,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
373,.NET Core;Ansible,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
374,Ansible;Pandas,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
375,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
376,.NET;.NET Core;Apache Spark;Hadoop,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
377,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,Pandas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
379,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
380,.NET;.NET Core;Apache Spark,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
381,.NET;.NET Core;Ansible;Node.js,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
382,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
383,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,.NET;Node.js,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
385,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,Apache Spark;Keras;TensorFlow,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
387,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
388,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
389,.NET;.NET Core;Node.js,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
390,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
391,Apache Spark;Hadoop,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
392,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
393,.NET;.NET Core;Node.js;TensorFlow;Unity 3D;Unreal Engine;Xamarin,1,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0
394,.NET;.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
395,.NET;.NET Core;Node.js;Xamarin,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
396,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,.NET;Chef,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
398,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,Chef,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
400,.NET Core;Cordova;Node.js,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
401,Keras;Node.js;Pandas,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
402,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
404,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
405,Keras;Node.js;Pandas;TensorFlow;Torch/PyTorch,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0
406,.NET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
407,Pandas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
408,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
409,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
410,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
411,.NET;.NET Core;Node.js;Teraform,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
412,Apache Spark;Pandas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
413,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
414,.NET;Node.js;Unity 3D,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
415,.NET;.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
416,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
417,.NET;.NET Core;Unity 3D;Unreal Engine,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
418,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,Apache Spark;Hadoop,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
420,.NET Core;Keras;Node.js,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
421,.NET;.NET Core;Node.js,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
422,.NET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
424,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
425,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
426,.NET;.NET Core;Flutter;Node.js,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
427,.NET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428,.NET;.NET Core;Ansible;Node.js;Unity 3D;Unreal Engine,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0
429,.NET;Node.js,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
430,.NET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
431,.NET;.NET Core;Cordova;Flutter;Node.js;Pandas;React Native;Xamarin,1,1,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0
432,.NET;Node.js;Unity 3D,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
433,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
435,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
436,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
439,.NET;.NET Core;Cordova;Node.js;Xamarin,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0
440,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
441,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
442,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
443,Teraform,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
444,Hadoop,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
445,Apache Spark;Hadoop,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
446,Keras;Node.js;Pandas;TensorFlow,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
447,.NET;.NET Core;Xamarin,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
448,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
449,.NET;.NET Core;Node.js,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
450,Node.js;React Native,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
451,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
452,Ansible,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453,.NET;.NET Core;Node.js;Xamarin,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
454,.NET;.NET Core;Pandas;Xamarin,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
455,.NET;Pandas,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
456,Apache Spark;Hadoop,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
457,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
458,Ansible;Node.js;Pandas;React Native;Teraform,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
459,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
460,.NET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
461,Hadoop;Pandas,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
462,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
463,.NET;.NET Core;Unity 3D,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
464,.NET;.NET Core;Node.js;React Native,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
465,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
466,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
467,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
468,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
469,.NET;.NET Core;React Native;Xamarin,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
470,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
471,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
472,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
473,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
474,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
475,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
476,Ansible,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
477,Node.js;React Native,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
478,.NET;Flutter;Unity 3D,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
479,Flutter;Node.js;Pandas;React Native;TensorFlow;Torch/PyTorch,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0
480,.NET Core;Teraform,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
481,.NET;.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
482,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
483,.NET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
484,Xamarin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
485,.NET;.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
487,Unity 3D,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
488,Node.js;React Native,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
489,Flutter;Unity 3D,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
490,Flutter,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
491,Node.js;React Native,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
492,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
493,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
494,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
495,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
496,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
497,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
498,Node.js;Pandas;React Native;Teraform,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
499,Ansible;Node.js,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
500,.NET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
501,.NET;.NET Core;Flutter,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
502,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
503,React Native,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,Ansible;Pandas,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
505,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506,Pandas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
507,Cordova;Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
508,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
509,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
510,Pandas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511,.NET;.NET Core;Ansible;Node.js;Teraform,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
512,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,.NET;.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514,.NET;.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
515,.NET Core,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
516,Keras;Pandas;TensorFlow;Torch/PyTorch,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0
517,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
518,.NET;.NET Core;Node.js,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
519,.NET;.NET Core;Node.js,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
520,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,Apache Spark;TensorFlow;Unity 3D,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
522,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,Apache Spark,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
525,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,Pandas,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,Node.js;TensorFlow;Unity 3D,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
529,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,.NET;.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,.NET Core;Node.js;Teraform,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
533,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,.NET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,.NET;.NET Core;Node.js,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
536,.NET;.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
537,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
538,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
539,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
540,Ansible,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
541,.NET;.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
542,.NET Core;Node.js,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
543,.NET;.NET Core;Hadoop;Node.js,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
544,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
545,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,Apache Spark;Hadoop;Node.js;Pandas;TensorFlow;Torch/PyTorch,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0
547,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,Keras;Node.js;Pandas;TensorFlow;Torch/PyTorch,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0
549,Node.js,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
550,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
