,WebframeWorkedWith,ASP.NET,ASP.NET Core,Ruby on Rails,Flask,jQuery,Angular,Angular.js,Django,React.js,Vue.js,Gatsby,Spring,Express,Symfony,Laravel,Drupal
24606,ASP.NET;jQuery,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24607,Symfony,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24608,Django;Flask;Gatsby;React.js;Vue.js,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0
24609,jQuery,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24610,React.js,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24611,Angular;Vue.js,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
24612,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24613,Angular;Django;Express;jQuery,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0
24614,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24615,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24616,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24617,ASP.NET;jQuery;React.js,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
24618,Angular;ASP.NET Core;jQuery;React.js,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0
24619,Angular;ASP.NET;ASP.NET Core;jQuery,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
24620,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24621,jQuery;Laravel,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
24622,Angular;Gatsby;jQuery;React.js,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0
24623,ASP.NET;ASP.NET Core;jQuery;React.js,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
24624,Angular;Angular.js;Spring,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
24625,Angular.js;jQuery;React.js,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0
24626,ASP.NET Core;jQuery,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24627,Angular;Spring,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
24628,ASP.NET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24629,Spring,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24630,Angular;Angular.js;ASP.NET;ASP.NET Core,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
24631,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24632,ASP.NET Core;Express;React.js;Vue.js,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0
24633,Angular;jQuery;Spring,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
24634,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24635,ASP.NET;ASP.NET Core;jQuery,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24636,Django;Flask;React.js,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
24637,Angular;Express;Spring;Vue.js,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0
24638,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24639,Angular;Spring,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
24640,Flask;React.js,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
24641,React.js,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24642,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24643,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24644,React.js,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24645,React.js,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24646,Express;React.js;Ruby on Rails,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
24647,Angular,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24648,Angular;ASP.NET;ASP.NET Core;Express;jQuery;React.js;Vue.js,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0
24649,jQuery;React.js;Vue.js,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
24650,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24651,Angular;Angular.js;ASP.NET;ASP.NET Core;Django;React.js;Spring,1,1,0,0,0,1,1,1,1,0,0,1,0,0,0,0
24652,jQuery;React.js,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
24653,ASP.NET;jQuery,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24654,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24655,Angular;Express;Flask;Gatsby;jQuery;React.js;Ruby on Rails,0,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0
24656,Django;Express;Flask;Gatsby;React.js;Vue.js,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,0
24657,Flask,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24658,ASP.NET;ASP.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24659,jQuery,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24660,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24661,ASP.NET;ASP.NET Core;jQuery,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24662,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24663,jQuery;React.js;Spring,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
24664,Angular;ASP.NET Core,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24665,ASP.NET;ASP.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24666,Angular.js;jQuery,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
24667,Express;React.js,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
24668,Angular;Ruby on Rails;Spring,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
24669,ASP.NET;ASP.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24670,jQuery,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24671,Angular;Angular.js;Express;jQuery;Spring,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0
24672,ASP.NET;Express;Flask,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
24673,jQuery,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24674,Angular;ASP.NET;ASP.NET Core;jQuery,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
24675,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24676,Angular.js;jQuery;React.js;Ruby on Rails,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
24677,Express,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24678,ASP.NET;ASP.NET Core;React.js,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24679,Express;React.js,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
24680,Flask,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24681,Angular;Angular.js;ASP.NET;ASP.NET Core;jQuery;Laravel;React.js;Ruby on Rails;Vue.js,1,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0
24682,Spring,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24683,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24684,React.js,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24685,Spring,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24686,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24687,Angular;Angular.js;Express;Spring,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0
24688,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24689,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24690,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24691,ASP.NET;ASP.NET Core;React.js,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24692,Angular;ASP.NET Core,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24693,jQuery;React.js;Vue.js,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
24694,ASP.NET;Django;Flask;jQuery;Vue.js,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0
24695,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24696,Angular;Angular.js;Express;jQuery;React.js;Vue.js,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0
24697,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24698,Ruby on Rails,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24699,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24700,React.js,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24701,Angular;Laravel;Spring,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
24702,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24703,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24704,React.js,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24705,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24706,Django,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24707,Angular,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24708,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24709,jQuery;React.js,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
24710,Angular.js;Express;jQuery;Laravel;React.js,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0
24711,ASP.NET;ASP.NET Core;jQuery;Laravel,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
24712,Angular;Angular.js;Express;jQuery;Vue.js,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0
24713,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24714,Django,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24715,jQuery;Laravel,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
24716,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24717,Angular;Express,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
24718,Angular;Angular.js;React.js,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
24719,ASP.NET Core,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24720,Express;React.js,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
24721,Angular.js,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24722,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24723,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24724,Flask;React.js,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
24725,Angular.js,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24726,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24727,Angular.js;React.js,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
24728,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24729,jQuery;React.js,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
24730,Angular;ASP.NET;ASP.NET Core;jQuery,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
24731,Express;React.js,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
24732,Angular;Angular.js;Express;Flask;jQuery;React.js,0,0,0,1,1,1,1,0,1,0,0,0,1,0,0,0
24733,ASP.NET;ASP.NET Core;jQuery,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24734,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24735,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24736,ASP.NET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24737,Angular.js;ASP.NET;Django;Flask,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
24738,Angular;Express;jQuery;React.js;Spring,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0
24739,Ruby on Rails,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24740,React.js;Spring,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
24741,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24742,ASP.NET Core;jQuery;React.js;Vue.js,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0
24743,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24744,Express;React.js,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
24745,Django;Express;jQuery;React.js,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0
24746,Flask;Spring,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
24747,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24748,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24749,Angular;Django;Laravel,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
24750,Angular;Angular.js;Drupal;jQuery;Laravel;Vue.js,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,1
24751,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24752,jQuery;Laravel,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
24753,Angular;ASP.NET Core;Express;Flask;React.js,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0
24754,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24755,React.js,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24756,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24757,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24758,Angular;React.js,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
24759,Ruby on Rails;Vue.js,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
24760,Angular;React.js,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
24761,Angular;ASP.NET;ASP.NET Core;jQuery;Vue.js,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
24762,ASP.NET;ASP.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24763,React.js,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24764,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24765,jQuery,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24766,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24767,Angular;ASP.NET Core;jQuery,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
24768,Angular;jQuery;Ruby on Rails;Vue.js,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0
24769,jQuery,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24770,Angular;ASP.NET;jQuery;Vue.js,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
24771,Angular.js;Flask;Laravel,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
24772,jQuery;Laravel;Vue.js,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
24773,Express;Flask;jQuery;Spring,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0
24774,jQuery;React.js,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
24775,Django,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
24776,jQuery;Laravel,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
24777,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24778,Express;Flask;jQuery;Vue.js,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
24779,ASP.NET;Vue.js,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24780,ASP.NET;ASP.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24781,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24782,React.js,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24783,ASP.NET;jQuery,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24784,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24785,ASP.NET;ASP.NET Core;jQuery,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24786,Spring,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24787,Angular,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24788,Gatsby;React.js,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
24789,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24790,ASP.NET Core,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24791,Angular;React.js,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
24792,Angular;ASP.NET;Django;jQuery,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0
24793,Express;jQuery,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
24794,Flask,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24795,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24796,Angular;Angular.js;Express;Ruby on Rails;Vue.js,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0
24797,ASP.NET;ASP.NET Core;Vue.js,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24798,Angular;Spring,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
24799,Angular;Angular.js;ASP.NET;ASP.NET Core,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
24800,Angular;jQuery;Symfony,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
24801,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24802,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24803,Spring,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24804,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24805,ASP.NET,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24806,Angular;Angular.js;Express;React.js;Ruby on Rails,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0
24807,React.js,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24808,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24809,ASP.NET;ASP.NET Core;jQuery,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24810,React.js;Ruby on Rails,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
24811,Django;jQuery,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
24812,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24813,ASP.NET;jQuery,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24814,Django;Drupal;Express;jQuery,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
24815,Angular.js;ASP.NET;ASP.NET Core;jQuery,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
24816,React.js,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24817,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24818,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24819,React.js;Spring,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
24820,React.js,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24821,React.js,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24822,Angular;ASP.NET;ASP.NET Core;jQuery;Vue.js,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0
24823,Angular,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24824,Flask,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24825,Angular.js;ASP.NET Core;Express;Laravel;React.js;Vue.js,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,0
24826,ASP.NET;ASP.NET Core;Express;jQuery;React.js,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
24827,Angular.js;ASP.NET;ASP.NET Core,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24828,jQuery;Laravel;Vue.js,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
24829,Django;Spring,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
24830,Flask,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24831,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24832,Angular.js;Django;React.js,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
24833,Express,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24834,Express,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
24835,jQuery;Vue.js,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
24836,Angular;Angular.js,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
24837,Angular;ASP.NET;ASP.NET Core,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24838,ASP.NET;ASP.NET Core,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24839,React.js,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24840,ASP.NET Core,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24841,Symfony,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24842,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24843,Gatsby;jQuery;React.js,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
24844,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24845,Express;jQuery;Laravel;React.js;Vue.js,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0
24846,ASP.NET Core,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24847,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24848,Angular;ASP.NET Core;Django;Flask;jQuery;React.js,0,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0
24849,Django;Flask,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
24850,Angular;Spring,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
24851,Angular;ASP.NET Core,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24852,Angular;Angular.js;ASP.NET,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
24853,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24854,Express;Laravel;React.js,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
24855,Angular.js;ASP.NET,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24856,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24857,Express;jQuery,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
24858,ASP.NET Core;Gatsby;jQuery;React.js;Vue.js,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,0
24859,Drupal;jQuery;Ruby on Rails,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1
24860,Drupal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24861,Angular;ASP.NET;ASP.NET Core,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24862,ASP.NET;ASP.NET Core;jQuery;React.js,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0
24863,Express;jQuery;React.js;Spring,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0
24864,ASP.NET;ASP.NET Core;Express;jQuery;React.js,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
24865,ASP.NET;ASP.NET Core;Vue.js,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24866,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24867,ASP.NET;ASP.NET Core;jQuery,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24868,jQuery;React.js,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
24869,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24870,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24871,Laravel;React.js,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
24872,React.js;Symfony,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
24873,Angular;Angular.js,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
24874,React.js;Spring,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
24875,Angular.js;Django;jQuery;React.js,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0
24876,Angular.js;ASP.NET;jQuery,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
24877,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24878,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24879,Angular,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24880,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24881,Django;Express;Gatsby;React.js;Ruby on Rails,0,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0
24882,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24883,jQuery;React.js;Ruby on Rails;Vue.js,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0
24884,jQuery;React.js,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
24885,jQuery,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24886,jQuery,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24887,Angular;ASP.NET;ASP.NET Core;jQuery,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
24888,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24889,jQuery;React.js,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
24890,ASP.NET Core,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24891,Django;Drupal;jQuery;React.js;Ruby on Rails;Symfony;Vue.js,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,1
24892,jQuery;React.js;Ruby on Rails,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
24893,Vue.js,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
24894,ASP.NET Core,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24895,Angular;jQuery;Spring,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
24896,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24897,Angular;Spring,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
24898,Angular;Angular.js;Django;Express;Flask;jQuery;Laravel;Symfony;Vue.js,0,0,0,1,1,1,1,1,0,1,0,0,1,1,1,0
24899,Angular;Spring;Vue.js,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
24900,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24901,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24902,Angular;ASP.NET;ASP.NET Core;Spring,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
24903,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24904,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24905,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24906,Drupal;Express;Laravel;React.js,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1
24907,ASP.NET;ASP.NET Core;jQuery,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24908,Angular,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
24909,Angular.js;Laravel;Spring,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
