uid,resp_time,level,location
u51,2013-04-09 09:45:14,1.0,"43.70742663,-72.28565936"
u51,2013-04-16 05:26:34,1.0,Unknown
u51,2013-04-10 22:20:14,1.0,"43.70670767,-72.28682011"
u51,2013-04-13 22:21:03,1.0,"43.70664201,-72.28687051"
u51,2013-04-14 22:07:15,1.0,"43.71420088,-72.27681034"
u51,2013-04-15 23:00:10,2.0,"43.70623937,-72.28652963"
u51,2013-04-16 08:14:40,2.0,Unknown
u51,2013-04-17 08:27:31,1.0,"43.70763358,-72.28826433"
u51,2013-04-16 22:30:25,2.0,"43.69449058,-72.28438757"
u51,2013-04-18 04:08:20,2.0,"43.70667457,-72.28699137"
u51,2013-04-18 09:58:19,1.0,"43.70632597,-72.28692934"
u51,2013-04-20 08:41:12,1.0,"43.70835688,-72.28276783"
u51,2013-04-25 19:26:40,1.0,"43.70659881,-72.28704116"
u51,2013-04-23 09:38:27,1.0,"43.69351826,-72.28905418"
u51,2013-04-26 18:45:30,1.0,"43.70662402,-72.28686449"
u51,2013-05-01 00:06:20,3.0,"43.70656948,-72.28758201"
u51,2013-05-02 06:43:25,3.0,"43.70676322,-72.28683728"
u51,2013-05-03 05:25:07,2.0,"43.70276553,-72.28905969"
u51,2013-05-16 02:02:56,1.0,"43.68908865,-72.26922136"
u51,2013-05-08 04:12:01,1.0,"43.70648777,-72.28702418"
u51,2013-05-08 19:11:39,1.0,"43.70555413,-72.28776555"
u51,2013-05-15 02:13:25,1.0,"43.7066907,-72.28717754"
u51,2013-05-08 08:21:36,1.0,"43.70812303,-72.28339007"
u51,2013-05-16 20:50:16,2.0,"43.70662719,-72.28627772"
u51,2013-05-15 19:14:55,1.0,"43.70527478,-72.2878615"
u51,2013-05-17 19:45:39,1.0,"43.70467217,-72.29006642"
u51,2013-05-19 09:10:33,1.0,"43.70661275,-72.28699443"
u51,2013-05-18 02:37:12,1.0,"43.70640288,-72.28703686"
u51,2013-05-21 07:18:53,2.0,"43.708082,-72.28348521"
u51,2013-05-20 08:17:49,2.0,"43.7065055,-72.28685125"
u51,2013-05-22 05:12:13,1.0,"43.70661672,-72.28703044"
u51,2013-05-22 20:58:17,2.0,"43.70529305,-72.28786129"
u51,2013-05-23 05:13:39,1.0,"43.7046335,-72.28786491"
u51,2013-05-24 04:00:19,2.0,"43.70681235,-72.28747066"
u52,2013-03-30 22:24:05,2.0,"43.7029945,-72.29112495"
u52,2013-03-28 22:03:52,1.0,"43.70716035,-72.28937596666667"
u52,2013-03-31 22:11:24,2.0,"43.70538861666667,-72.2896257"
u52,2013-04-03 00:24:31,1.0,"43.70710476666667,-72.28895371666667"
u52,2013-04-03 06:44:24,5.0,"43.70712738333334,-72.28893718333333"
u52,2013-04-04 00:36:54,5.0,"43.7069955,-72.28824085"
u52,2013-04-04 08:57:54,5.0,"43.707083266666665,-72.28889416666667"
u52,2013-04-08 20:23:51,3.0,"43.70326943333333,-72.290563"
u52,2013-04-05 00:45:16,1.0,"43.706978783333334,-72.28869071666666"
u52,2013-04-05 15:03:24,1.0,"43.707280983333334,-72.2890027"
u52,2013-04-06 00:45:13,3.0,"43.70726605,-72.28919321666666"
u52,2013-04-06 18:56:27,3.0,"43.70713713333333,-72.28891073333334"
u52,2013-04-07 03:23:03,3.0,"43.707121433333334,-72.28947938333333"
u52,2013-04-09 08:25:23,5.0,"43.70704988333333,-72.28903018333334"
u52,2013-04-10 22:47:38,1.0,"43.7030312,-72.28956423333334"
u52,2013-04-18 04:46:36,4.0,"43.707109683333336,-72.28891951666667"
u52,2013-04-11 22:12:18,5.0,"43.70706548333333,-72.28899323333333"
u52,2013-04-12 21:59:58,1.0,"43.70716755,-72.2888156"
u52,2013-04-13 23:24:46,5.0,"43.70729465,-72.288737"
u52,2013-04-17 08:00:04,1.0,"43.7032011,-72.29047235"
u52,2013-04-14 23:25:28,2.0,"43.706763233333334,-72.28900886666666"
u52,2013-04-15 20:00:00,1.0,"43.70699183333333,-72.2890747"
u52,2013-04-16 08:00:16,1.0,"43.707300599999996,-72.2890433"
u52,2013-04-17 04:06:52,4.0,"43.7032011,-72.29047235"
u52,2013-04-18 08:19:08,5.0,"43.7069446,-72.28889408333333"
u52,2013-04-29 06:20:09,2.0,"43.70727278333333,-72.28916668333333"
u52,2013-04-23 08:03:47,2.0,"43.70715625,-72.2889859"
u52,2013-04-30 08:06:47,1.0,"43.70723443333333,-72.28894548333334"
u52,2013-04-26 18:06:16,2.0,"43.7070872,-72.28909465"
u52,2013-04-29 01:53:50,1.0,"43.707265416666665,-72.28896075"
u52,2013-05-01 06:29:09,1.0,"43.70781448333334,-72.28638735"
u52,2013-05-16 19:42:33,2.0,"43.7072038,-72.28910031666666"
u52,2013-05-16 02:53:43,2.0,"43.707834016666666,-72.28659761666667"
u52,2013-05-17 20:49:48,1.0,"43.70797026666666,-72.28684785"
u52,2013-05-19 19:26:33,1.0,"43.70704741666667,-72.28891435"
u52,2013-05-19 04:00:04,3.0,"43.70768413333333,-72.28665698333333"
u52,2013-05-21 06:58:30,3.0,"43.70696515,-72.288993"
u52,2013-05-22 04:09:03,1.0,"43.70773375,-72.28618268333334"
u52,2013-05-21 19:15:14,3.0,"43.707672716666664,-72.28611655"
u52,2013-05-22 19:19:30,1.0,"43.70609388333333,-72.28685355"
u52,2013-05-25 04:10:23,5.0,"43.70400668333333,-72.28917318333333"
u53,2013-03-30 21:19:50,2.0,"43.70607287,-72.28325301"
u53,2013-04-03 01:50:19,4.0,Unknown
u53,2013-03-27 23:51:42,1.0,"43.70792494,-72.28343557"
u53,2013-03-28 19:58:22,1.0,"43.70763263,-72.28367016"
u53,2013-03-28 23:59:11,1.0,"43.70813907,-72.28399749"
u53,2013-03-29 21:32:49,1.0,"43.70789343,-72.28376628"
u53,2013-03-29 22:00:20,1.0,"43.70789343,-72.28376628"
u53,2013-04-01 06:22:52,2.0,"43.63617769,-72.29025689"
u53,2013-04-01 06:22:48,1.0,"43.40062634,-72.01627429"
u53,2013-04-03 06:57:04,1.0,"43.70548582,-72.2830986"
u53,2013-04-05 00:02:55,3.0,"43.70576878,-72.28345137"
u53,2013-04-05 06:51:12,4.0,"43.70566198,-72.28316567"
u53,2013-04-06 03:05:04,2.0,"43.70652295,-72.28353758"
u53,2013-04-09 10:06:15,1.0,"43.70559102,-72.283134"
u53,2013-04-13 22:54:42,1.0,"43.70601049,-72.28324145"
u53,2013-04-15 02:14:10,2.0,"43.70560153,-72.28299438"
u53,2013-04-15 23:26:47,1.0,"43.7056927,-72.28349406"
u53,2013-04-16 12:26:19,2.0,"43.70623788,-72.2829873"
u53,2013-04-19 06:38:47,1.0,"43.70552167,-72.2830477"
u53,2013-04-21 23:08:47,1.0,"43.69337144,-72.27322384"
u53,2013-04-21 23:08:49,1.0,"43.01160902,-71.43617088"
u53,2013-04-23 11:09:39,4.0,"43.70578594,-72.28313898"
u53,2013-04-25 18:13:09,1.0,"43.70549385,-72.28318108"
u53,2013-04-29 13:56:02,1.0,"43.70550978,-72.28307511"
u53,2013-04-29 21:43:00,2.0,"43.70554928,-72.28354239"
u53,2013-04-30 05:34:58,1.0,"43.70559913,-72.28309466"
u53,2013-05-01 06:15:43,1.0,"43.70535929,-72.28299755"
u53,2013-05-02 05:00:10,1.0,"43.70670894,-72.28704749"
u53,2013-05-07 18:45:49,1.0,"43.70585701,-72.28311707"
u53,2013-05-09 04:26:01,1.0,"43.70675386,-72.28641585"
u53,2013-05-16 02:16:37,2.0,"43.70542822,-72.28305246"
u53,2013-05-16 21:53:04,3.0,"43.70528508,-72.28284423"
u53,2013-05-08 18:15:30,1.0,Unknown
u53,2013-05-07 10:42:24,1.0,"43.70560121,-72.28300542"
u53,2013-05-15 19:56:00,1.0,"43.70356731,-72.28790087"
u53,2013-05-18 02:27:58,2.0,"43.70561082,-72.28332157"
u53,2013-05-20 08:01:19,1.0,"43.70553153,-72.28311978"
u53,2013-05-22 19:15:13,1.0,"43.70824244,-72.28391956"
u54,2013-03-28 22:32:18,1.0,"43.70385544,-72.2958007"
u54,2013-03-30 08:27:33,1.0,"43.70237152,-72.28782522"
u54,2013-04-04 06:03:38,2.0,"43.70439531,-72.29538287"
u54,2013-04-05 00:01:35,3.0,"43.70280446,-72.29102992"
u54,2013-04-05 09:47:19,1.0,"43.70607312,-72.28941569"
u54,2013-04-06 00:06:05,1.0,"43.70607312,-72.28941569"
u54,2013-04-06 20:12:32,4.0,"43.99772998,-71.87488227"
u54,2013-04-17 08:14:46,4.0,"43.70620298,-72.28867813"
u54,2013-04-10 01:34:21,1.0,"42.99131275,-89.56850017"
u54,2013-04-10 22:00:26,1.0,Unknown
u54,2013-04-12 23:07:08,2.0,"43.70825863,-72.28467568"
u54,2013-04-11 21:59:56,1.0,Unknown
u54,2013-04-13 22:17:54,4.0,Unknown
u54,2013-04-15 20:01:15,1.0,"43.70684315,-72.28727941"
u54,2013-04-16 08:30:00,1.0,"43.70684315,-72.28727941"
u54,2013-04-23 08:01:01,2.0,"43.70476684,-72.28878338"
u54,2013-04-30 00:00:16,3.0,"43.70383078,-72.29584402"
u54,2013-05-02 05:11:21,1.0,"43.7049972,-72.29464306"
u54,2013-05-09 18:25:24,1.0,"43.7045987,-72.2948587"
u54,2013-05-09 04:00:39,4.0,"43.70425525,-72.29091213"
u56,2013-04-08 00:42:06,5.0,"43.01433773,-72.34858847"
u56,2013-04-08 03:54:40,4.0,"43.01433773,-72.34858847"
u56,2013-04-08 22:41:33,1.0,"43.01433773,-72.34858847"
u56,2013-04-09 04:03:32,1.0,"43.01433773,-72.34858847"
u56,2013-04-09 08:42:45,5.0,"43.71653168,-72.30894632"
u56,2013-04-10 18:48:28,5.0,"43.71677665,-72.30926871"
u56,2013-04-11 01:24:12,2.0,"43.7167643,-72.3092846"
u56,2013-04-13 00:58:55,1.0,"43.71190002,-72.30815066"
u56,2013-04-17 05:21:51,5.0,"43.71670486,-72.3094297"
u56,2013-04-15 22:07:40,2.0,"43.71660508,-72.30929384"
u56,2013-04-16 04:39:31,2.0,"43.71660508,-72.30929384"
u56,2013-04-20 05:32:48,5.0,"43.71400653,-72.30839143"
u56,2013-04-21 07:51:32,1.0,"43.71646049,-72.30899963"
u56,2013-04-26 18:18:06,5.0,"43.71664273,-72.30936718"
u56,2013-05-02 06:55:28,1.0,"43.7163913,-72.30921545"
u56,2013-05-04 06:29:56,5.0,"43.71658574,-72.30922293"
u56,2013-05-19 19:21:55,5.0,Unknown
u56,2013-05-28 04:42:59,2.0,"43.70361704,-72.30182479"
u56,2013-06-04 06:17:12,4.0,"43.71654905,-72.30960914"
u57,2013-03-27 23:02:34,4.0,"43.70682318,-72.28633461"
u57,2013-03-27 20:04:08,5.0,"43.70286724,-72.29005263"
u57,2013-03-28 22:00:29,4.0,"43.7069809,-72.28900187"
u57,2013-03-29 23:00:30,4.0,"43.70812165,-72.28465541"
u57,2013-03-31 22:04:54,5.0,"44.10787288,-72.61254468"
u57,2013-04-04 01:04:06,1.0,"43.70706817,-72.28796189"
u57,2013-04-02 21:23:50,1.0,"43.707167,-72.28881902"
u57,2013-04-03 06:11:36,1.0,"43.70700582,-72.28894023"
u57,2013-04-03 00:21:23,1.0,"43.70681781,-72.28867166"
u57,2013-04-04 06:03:26,1.0,"43.70632836,-72.29127649"
u57,2013-04-08 20:04:18,1.0,Unknown
u57,2013-04-05 00:16:11,1.0,"43.70726304,-72.28837339"
u57,2013-04-08 02:10:13,1.0,Unknown
u57,2013-04-05 06:30:50,1.0,"43.70313582,-72.29037332"
u57,2013-04-06 00:57:32,1.0,"43.07856719,-71.47247614"
u57,2013-04-06 06:17:24,1.0,"43.07856719,-71.47247614"
u57,2013-04-08 00:03:57,1.0,Unknown
u57,2013-04-09 08:09:41,4.0,Unknown
u57,2013-04-10 23:03:46,4.0,"43.70708633,-72.28866535"
u57,2013-04-12 05:02:24,1.0,"43.7072894,-72.28890368"
u57,2013-04-09 22:13:04,1.0,"43.70378266,-72.28961792"
u57,2013-04-13 06:03:47,1.0,"43.7071603,-72.28890645"
u57,2013-04-11 22:03:03,1.0,"43.70689354,-72.28946751"
u57,2013-04-12 23:41:02,1.0,"43.70725692,-72.28889955"
u57,2013-04-13 22:02:12,1.0,"43.70728941,-72.28894518"
u57,2013-04-15 17:26:32,2.0,"43.70723334,-72.28841643"
u57,2013-04-14 22:54:16,2.0,"43.70303099,-72.29075335"
u57,2013-04-14 20:06:41,2.0,"43.70374453,-72.28953055"
u57,2013-04-15 20:11:57,2.0,"43.70716833,-72.2890588"
u57,2013-04-16 04:07:31,2.0,"43.70293807,-72.28518634"
u57,2013-04-17 14:25:30,3.0,"43.7071633,-72.2887475"
u57,2013-04-16 22:24:40,1.0,"43.70724046,-72.28885725"
u57,2013-04-17 04:00:18,2.0,"43.70306909,-72.29122861"
u57,2013-04-18 08:45:02,1.0,"43.70725954,-72.28874916"
u57,2013-04-20 05:00:19,2.0,"43.73397286,-72.25585522"
u57,2013-04-21 19:38:37,2.0,"43.70689486,-72.28866441"
u57,2013-04-23 08:21:23,3.0,"43.70689703,-72.2889091"
u57,2013-04-24 17:37:12,3.0,"43.70712251,-72.28871029"
u57,2013-04-25 18:28:56,3.0,"43.70696843,-72.28909371"
u57,2013-04-26 18:02:29,3.0,"43.70888571,-72.2841184"
u57,2013-04-29 00:01:43,3.0,"43.70715788,-72.2881815"
u57,2013-04-29 04:22:48,3.0,"43.70629213,-72.28648992"
u57,2013-04-29 20:09:19,3.0,"43.70675787,-72.28759013"
u57,2013-04-30 04:03:54,2.0,"43.70297808,-72.28458083"
u57,2013-05-01 05:25:02,2.0,"43.70662559,-72.29217632"
u57,2013-05-02 05:14:46,3.0,"43.70719194,-72.2888951"
u57,2013-05-03 05:00:18,2.0,"43.70485698,-72.28945429"
u57,2013-05-06 04:00:38,3.0,"43.70534604,-72.28774277"
u57,2013-05-16 19:14:11,1.0,"43.70689592,-72.28903667"
u57,2013-05-14 19:16:38,1.0,"43.70726739,-72.28902375"
u57,2013-05-07 09:33:46,1.0,"43.70677365,-72.28916961"
u57,2013-05-07 19:00:28,1.0,"43.70535722,-72.28937167"
u57,2013-05-15 19:14:10,1.0,"43.70742437,-72.28955085"
u57,2013-05-08 08:00:10,1.0,"43.70689039,-72.28909394"
u57,2013-05-08 18:03:29,1.0,"43.70767843,-72.28476978"
u57,2013-05-09 04:03:52,4.0,"43.70291045,-72.29075571"
u57,2013-05-07 04:23:00,1.0,"43.70256621,-72.2845022"
u57,2013-05-19 04:21:24,2.0,"43.70277042,-72.29111758"
u57,2013-05-17 19:24:57,1.0,"43.70365271,-72.28927596"
u57,2013-05-18 02:02:33,1.0,"43.70695717,-72.28860686"
u57,2013-05-19 19:48:14,1.0,"43.70391493,-72.28899774"
u57,2013-05-20 19:15:19,1.0,"43.70629434,-72.28697791"
u57,2013-05-21 04:13:28,1.0,"43.70254235,-72.28877528"
u57,2013-05-21 19:15:12,1.0,"43.70681234,-72.28874733"
u57,2013-05-23 04:01:53,1.0,Unknown
u57,2013-05-23 19:28:41,1.0,"43.70690721,-72.28896001"
u57,2013-06-03 06:13:21,5.0,"43.70642722,-72.29108366"
u58,2013-03-28 00:31:18,1.0,"43.70617863,-72.2833309"
u58,2013-03-28 22:00:15,1.0,"43.70905195,-72.28409851"
u58,2013-03-29 22:12:10,1.0,"43.7062076,-72.28328095"
u58,2013-03-30 22:37:38,4.0,"43.70634,-72.28339968"
u58,2013-03-31 23:09:16,1.0,"43.70850694,-72.28242346"
u58,2013-04-03 01:04:36,1.0,"43.70644926,-72.2830292"
u58,2013-04-03 06:00:14,1.0,"43.70602238,-72.28319327"
u58,2013-04-04 00:02:55,2.0,"43.70614906,-72.28328468"
u58,2013-04-05 00:44:07,2.0,"43.70610238,-72.28323437"
u58,2013-04-05 06:30:39,1.0,"43.70660035,-72.28709394"
u58,2013-04-06 00:28:14,1.0,"43.70610012,-72.28338585"
u58,2013-04-08 02:11:58,1.0,"43.70539822,-72.28337697"
u58,2013-04-09 08:00:11,1.0,"43.70621469,-72.28358566"
u58,2013-04-09 04:18:28,5.0,"43.70605153,-72.28297703"
u58,2013-04-09 23:09:25,1.0,"43.70339868,-72.28758021"
u58,2013-04-12 22:40:22,5.0,"43.70520839,-72.28318039"
u58,2013-04-18 04:11:42,2.0,"43.70645524,-72.28313281"
u58,2013-04-17 16:17:49,2.0,"43.70622518,-72.28344042"
u58,2013-04-13 22:00:08,1.0,"43.70632,-72.28343388"
u58,2013-04-11 22:35:39,1.0,"42.35210041,-71.05824634"
u58,2013-04-14 21:05:04,2.0,"43.70620341,-72.28324609"
u58,2013-04-15 00:57:08,2.0,"43.70644296,-72.28311154"
u58,2013-04-15 22:49:32,1.0,"43.70839358,-72.2822233"
u58,2013-04-16 16:00:28,2.0,"43.70605327,-72.2833139"
u58,2013-04-17 02:32:46,2.0,"43.62901677,-72.34275418"
u58,2013-04-18 08:00:10,2.0,"43.70645524,-72.28313281"
u58,2013-04-19 19:38:28,1.0,"43.70616591,-72.28331609"
u58,2013-04-21 04:35:06,5.0,"43.70614787,-72.2833544"
u58,2013-04-22 01:53:20,2.0,"43.70626803,-72.2833694"
u58,2013-04-24 05:01:03,1.0,"43.70608187,-72.28350064"
u58,2013-04-23 14:52:31,5.0,"43.70622504,-72.283143"
u58,2013-04-23 06:04:59,1.0,"43.70624937,-72.28311289"
u58,2013-04-26 18:00:35,2.0,"43.70612936,-72.28296101"
u58,2013-04-30 05:40:14,2.0,"43.70614215,-72.28325918"
u58,2013-04-28 20:00:25,2.0,"43.70624628,-72.28318773"
u58,2013-04-29 05:19:10,2.0,"43.70617988,-72.28333935"
u58,2013-04-29 21:37:09,1.0,"43.7061313,-72.28319902"
u58,2013-05-15 19:32:20,1.0,"43.70624549,-72.28318405"
u58,2013-05-08 11:12:12,2.0,"43.70620804,-72.28331063"
u58,2013-05-07 08:31:24,1.0,"43.70601095,-72.28337169"
u58,2013-05-08 18:03:47,2.0,"43.70614526,-72.28332656"
u58,2013-05-17 02:39:04,2.0,"43.70764567,-72.28341927"
u58,2013-05-07 19:23:13,2.0,"43.70601095,-72.28337169"
u58,2013-05-06 04:00:10,2.0,"43.70058933,-72.28929853"
u58,2013-05-13 03:45:21,5.0,"43.70647378,-72.28294033"
u58,2013-05-14 19:52:01,1.0,"43.70609946,-72.28325533"
u58,2013-05-16 21:55:22,2.0,"43.70621718,-72.28293019"
u58,2013-05-17 19:53:43,2.0,"43.70615341,-72.28335377"
u58,2013-05-20 08:57:45,2.0,"43.7061458,-72.28299551"
u58,2013-05-21 07:07:00,2.0,"43.70909904,-72.28186328"
u58,2013-05-21 20:00:29,1.0,"43.70638908,-72.28324332"
u58,2013-05-22 08:12:04,1.0,"43.7062243,-72.28296326"
u58,2013-05-23 09:00:04,2.0,"43.70694322,-72.28640413"
u58,2013-05-28 22:17:40,1.0,"43.70622433,-72.28334234"
u58,2013-05-23 19:58:21,2.0,"43.70605751,-72.28339763"
u59,2013-03-31 03:47:36,4.0,Unknown
u59,2013-03-31 22:12:45,4.0,Unknown
u59,2013-03-29 22:54:59,1.0,"43.702606027945876,-72.2895226534456"
u59,2013-04-02 16:49:46,1.0,"43.70566922,-72.29087336"
u59,2013-04-04 02:28:30,5.0,"43.70492743,-72.2901242"
u59,2013-03-31 00:20:54,1.0,Unknown
u59,2013-03-27 03:45:59,1.0,"43.70600279420614,-72.28865772485733"
u59,2013-03-27 03:45:56,1.0,"43.70600279420614,-72.28865772485733"
u59,2013-03-27 05:44:54,4.0,"43.70600279420614,-72.28865772485733"
u59,2013-03-29 19:03:55,1.0,"43.702606027945876,-72.2895226534456"
u59,2013-03-28 00:43:11,1.0,"43.70151604525745,-72.2881496977061"
u59,2013-03-27 20:25:15,1.0,"43.70241567492485,-72.28768064640462"
u59,2013-03-27 16:17:34,1.0,"43.704426074400544,-72.28965751826763"
u59,2013-03-27 09:40:05,2.0,Unknown
u59,2013-03-27 17:57:18,4.0,"43.70770620647818,-72.28489374741912"
u59,2013-03-28 05:31:41,4.0,"43.70151604525745,-72.2881496977061"
u59,2013-03-28 16:34:17,1.0,"43.702606027945876,-72.2895226534456"
u59,2013-03-28 19:26:14,4.0,"43.702606027945876,-72.2895226534456"
u59,2013-03-28 22:00:32,5.0,"43.702606027945876,-72.2895226534456"
u59,2013-03-28 09:31:50,1.0,"43.702606027945876,-72.2895226534456"
u59,2013-03-28 09:32:35,1.0,"43.702606027945876,-72.2895226534456"
u59,2013-03-29 07:25:25,2.0,"43.702606027945876,-72.2895226534456"
u59,2013-03-29 09:54:17,4.0,"43.702606027945876,-72.2895226534456"
u59,2013-03-29 18:07:32,1.0,"43.702606027945876,-72.2895226534456"
u59,2013-03-29 20:51:10,4.0,"43.702606027945876,-72.2895226534456"
u59,2013-03-29 16:53:50,4.0,"43.702606027945876,-72.2895226534456"
u59,2013-04-03 21:40:30,5.0,"43.70397214,-72.29027069"
u59,2013-03-30 00:02:02,5.0,Unknown
u59,2013-03-30 23:38:56,1.0,Unknown
u59,2013-04-03 00:55:31,1.0,"43.70763698,-72.2908901"
u59,2013-03-30 22:13:47,4.0,Unknown
u59,2013-03-31 09:35:27,1.0,"43.70295231,-72.29014782"
u59,2013-03-30 23:41:03,1.0,"43.70559317,-72.2881232"
u59,2013-03-31 12:03:56,4.0,"43.70307389,-72.28977689"
u59,2013-04-01 22:53:47,1.0,"43.70351572,-72.28960285"
u59,2013-03-31 07:27:49,1.0,"43.70295231,-72.29014782"
u59,2013-03-31 09:37:45,1.0,"43.70295231,-72.29014782"
u59,2013-03-31 21:46:09,4.0,"43.70563006,-72.29085119"
u59,2013-03-31 22:00:15,1.0,Unknown
u59,2013-04-01 20:45:00,1.0,"43.70351572,-72.28960285"
u59,2013-04-01 09:09:34,4.0,"43.7025121,-72.28898705"
u59,2013-04-03 22:59:23,4.0,"43.70492743,-72.2901242"
u59,2013-04-01 02:47:30,1.0,"43.7025121,-72.28898705"
u59,2013-04-01 19:06:02,5.0,"43.7055138,-72.28774539"
u59,2013-04-03 17:59:44,4.0,"43.70572549,-72.29076597"
u59,2013-04-04 01:12:20,1.0,"43.70492743,-72.2901242"
u59,2013-04-01 23:50:27,1.0,"43.70351572,-72.28960285"
u59,2013-04-02 00:31:38,4.0,"43.70351572,-72.28960285"
u59,2013-04-02 04:34:05,1.0,"43.70351572,-72.28960285"
u59,2013-04-02 07:16:10,1.0,"43.70643289,-72.2865904"
u59,2013-04-03 19:06:33,4.0,"43.70572549,-72.29076597"
u59,2013-04-03 16:21:35,1.0,"43.7052441,-72.29056065"
u59,2013-04-02 20:54:05,1.0,"43.70348925,-72.28865624"
u59,2013-04-03 00:55:38,1.0,"43.70763698,-72.2908901"
u59,2013-04-02 23:53:04,1.0,"43.70348925,-72.28865624"
u59,2013-04-02 23:53:40,1.0,"43.70348925,-72.28865624"
u59,2013-04-03 03:57:51,1.0,"43.70763698,-72.2908901"
u59,2013-04-03 05:58:46,1.0,"43.7052441,-72.29056065"
u59,2013-04-03 06:57:56,1.0,"43.7052441,-72.29056065"
u59,2013-04-03 17:07:44,4.0,"43.70572549,-72.29076597"
u59,2013-04-04 04:09:59,4.0,"43.70492743,-72.2901242"
u59,2013-04-04 07:33:16,1.0,"43.70492743,-72.2901242"
u59,2013-04-04 18:57:58,1.0,"43.7035497,-72.28791333"
u59,2013-04-04 17:58:51,1.0,"43.7035497,-72.28791333"
u59,2013-04-05 00:06:28,1.0,"43.70307048,-72.29134056"
u59,2013-04-05 00:41:22,1.0,"43.70509155560285,-72.28950991295278"
u59,2013-04-06 05:37:35,1.0,"43.70619553606957,-72.28953782469034"
u59,2013-04-05 02:04:37,2.0,"43.70590191800147,-72.28983261622488"
u59,2013-04-05 03:26:03,2.0,"43.70497429277748,-72.29044700972736"
u59,2013-04-05 04:02:10,2.0,"43.70497429277748,-72.29044700972736"
u59,2013-04-05 00:44:25,1.0,"43.70590191800147,-72.28983261622488"
u59,2013-04-05 09:35:06,1.0,"43.702687877230346,-72.29002338834107"
u59,2013-04-05 06:27:41,1.0,"43.70497429277748,-72.29044700972736"
u59,2013-04-05 11:37:52,3.0,"43.702687877230346,-72.29002338834107"
u59,2013-04-05 23:43:38,1.0,"43.70539468713105,-72.29043569415808"
u59,2013-04-08 06:00:45,1.0,"43.7060222402215,-72.29019781574607"
u59,2013-04-05 16:52:01,4.0,"43.70410232339054,-72.28721008636057"
u59,2013-04-06 00:00:43,1.0,"43.70550360996276,-72.29067164473236"
u59,2013-04-05 15:58:26,1.0,"43.705437518656254,-72.29089770466089"
u59,2013-04-05 18:04:30,1.0,"43.70736854150891,-72.28518761694431"
u59,2013-04-06 02:01:36,1.0,"43.70701059233397,-72.28998483158648"
u59,2013-04-07 08:07:28,1.0,Unknown
u59,2013-04-06 06:06:00,1.0,"43.70619553606957,-72.28953782469034"
u59,2013-04-07 05:44:41,5.0,"43.703158563002944,-72.29066770523787"
u59,2013-04-07 12:43:49,1.0,Unknown
u59,2013-04-07 00:13:26,1.0,"43.70573427993804,-72.2908112872392"
u59,2013-04-07 02:12:39,1.0,"43.70573427993804,-72.2908112872392"
u59,2013-04-07 21:34:17,4.0,"43.70376273058355,-72.290263697505"
u59,2013-04-07 23:16:59,1.0,"43.70376273058355,-72.290263697505"
u59,2013-04-08 17:56:59,1.0,"43.705853219144046,-72.2873000241816"
u59,2013-04-08 19:04:37,1.0,"43.70876152999699,-72.28423618711531"
u59,2013-04-08 18:44:35,1.0,"43.70876152999699,-72.28423618711531"
u59,2013-04-09 00:02:14,5.0,"43.704237481579185,-72.2890498302877"
u59,2013-04-08 21:37:59,1.0,"43.70686550159007,-72.28619487024844"
u59,2013-04-08 23:00:38,3.0,"43.704237481579185,-72.2890498302877"
u59,2013-04-09 02:43:00,1.0,"43.707164358347654,-72.28910917416215"
u59,2013-04-14 22:02:36,5.0,Unknown
u59,2013-04-16 00:17:31,4.0,Unknown
u59,2013-04-11 23:56:52,5.0,Unknown
u59,2013-04-09 08:09:10,5.0,"43.705809926614165,-72.29142350144684"
u59,2013-04-09 04:00:23,1.0,"43.70464827865362,-72.2897124197334"
u59,2013-04-12 15:45:46,1.0,"43.70560025330633,-72.2910475730896"
u59,2013-04-12 01:42:55,1.0,Unknown
u59,2013-04-12 21:00:03,4.0,"43.70299469679594,-72.29106274433434"
u59,2013-04-09 16:04:41,1.0,"43.70414901059121,-72.28755131363869"
u59,2013-04-10 00:12:13,5.0,"43.70316120330244,-72.28972448967397"
u59,2013-04-10 20:01:33,1.0,"43.702894197776914,-72.29080315679312"
u59,2013-04-10 06:07:35,1.0,"43.70531099382788,-72.29075856506824"
u59,2013-04-10 05:05:34,1.0,"43.70531099382788,-72.29075856506824"
u59,2013-04-10 09:47:37,1.0,"43.70531099382788,-72.29075856506824"
u59,2013-04-11 06:09:27,4.0,"43.702832465060055,-72.28970445692539"
u59,2013-04-11 09:58:57,1.0,"43.702832465060055,-72.28970445692539"
u59,2013-04-11 16:56:20,1.0,"43.70403396897018,-72.28720941580832"
u59,2013-04-13 03:35:46,4.0,"43.703021770343184,-72.29105939157307"
u59,2013-04-12 03:53:41,4.0,Unknown
u59,2013-04-11 17:55:28,4.0,"43.703035013750196,-72.28771191090345"
u59,2013-04-11 22:00:12,4.0,Unknown
u59,2013-04-12 22:54:25,1.0,"43.7052251631394,-72.288300069049"
u59,2013-04-17 11:19:27,2.0,"43.70562854222953,-72.29079879820347"
u59,2013-04-12 06:05:57,2.0,Unknown
u59,2013-04-12 16:53:47,1.0,"43.70393468532711,-72.28716691955924"
u59,2013-04-13 01:06:09,4.0,"43.70522507932037,-72.29081598110497"
u59,2013-04-13 22:09:49,4.0,"43.70568109676242,-72.29072663001716"
